601015 陕西黑猫 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
20141105,4.86,5.84,4.86,5.84,134600,1192408.00
20141106,6.44,6.44,6.44,6.44,59100,576225.00
20141107,7.09,7.09,7.09,7.09,57500,616975.00
20141110,7.80,7.80,7.80,7.80,151700,1790060.00
20141111,8.59,8.59,8.59,8.59,292400,3795352.00
20141112,9.46,9.46,9.46,9.46,438550,6262494.00
20141113,10.41,10.41,10.41,10.41,419900,6596629.00
20141114,11.46,11.46,11.46,11.46,2928970,50612600.00
20141117,12.60,12.61,11.81,12.61,59749519,1124766976.00
20141118,12.87,13.84,12.28,12.65,67416372,1323012992.00
20141119,11.98,13.37,11.47,12.43,38744407,719275904.00
20141120,11.96,13.68,11.95,13.68,63110336,1250142976.00
20141121,13.34,14.39,13.27,13.38,56192279,1157992448.00
20141124,13.19,13.52,12.82,13.26,34687578,692586688.00
20141125,13.02,13.14,12.28,12.70,31665840,605102336.00
20141126,12.70,12.84,12.46,12.74,17938166,341944704.00
20141127,12.81,12.93,12.47,12.60,17930829,343357920.00
20141128,12.54,12.66,12.27,12.36,16556596,308860160.00
20141201,12.44,13.60,12.15,13.60,46384040,920392320.00
20141202,13.94,14.96,13.94,14.96,33582899,737176960.00
20141203,15.67,16.06,13.94,14.22,54732214,1219576960.00
20141204,13.91,14.94,13.74,14.28,37790081,814696960.00
20141205,13.92,13.92,12.84,12.95,33477556,672746176.00
20141208,12.61,12.94,12.46,12.62,21471827,409942176.00
20141209,12.50,12.50,11.35,11.35,28593708,514857632.00
20141210,11.14,11.75,10.61,11.53,18785668,320758432.00
20141211,11.32,12.26,11.14,12.00,20011601,356862272.00
20141212,11.84,12.07,11.58,11.67,13066439,230598096.00
20141215,11.65,11.66,11.28,11.54,8182683,142012880.00
20141216,11.47,11.93,11.47,11.81,13740017,242584832.00
20141217,11.68,11.68,11.14,11.28,12351199,212406352.00
20141218,11.19,11.52,11.00,11.02,9500400,160431008.00
20141219,10.80,10.98,9.95,10.22,13028525,205770784.00
20141222,10.13,10.13,9.19,9.20,14003243,200359664.00
20141223,9.14,10.04,8.99,9.66,12684623,185363536.00
20141224,9.72,9.92,9.57,9.91,9614608,142293632.00
20141225,10.27,10.28,9.67,9.90,9756040,145904944.00
20141226,9.78,9.92,9.67,9.72,6629956,97548744.00
20141229,9.67,9.67,9.39,9.46,5856509,84238936.00
20141230,9.50,9.72,9.34,9.45,4925603,70597208.00
20141231,9.45,9.48,9.22,9.44,5626251,79561208.00
