002687 乔治白 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
20120713,6.03,6.61,6.03,6.27,19172471,489330048.00
20120716,5.90,5.94,5.57,5.57,4196544,98062368.00
20120717,4.98,5.33,4.93,5.23,9201972,193733600.00
20120718,5.06,5.22,4.84,4.97,5702366,118545072.00
20120719,4.92,5.18,4.86,5.03,5056746,106123792.00
20120720,4.96,5.15,4.85,5.11,5902185,122683448.00
20120723,5.03,5.28,4.87,5.26,5186819,109864392.00
20120724,5.16,5.30,5.14,5.20,4109895,88577272.00
20120725,5.20,5.46,5.03,5.25,5431745,118375320.00
20120726,5.23,5.36,5.13,5.13,3867102,83652760.00
20120727,5.13,5.27,5.04,5.16,2699209,57800520.00
20120730,5.19,5.29,5.03,5.13,2220286,47230388.00
20120731,5.16,5.16,4.54,4.54,4693916,92113416.00
20120801,4.67,5.02,4.66,4.81,3824428,76815896.00
20120802,4.69,4.76,4.62,4.64,2542847,49863924.00
20120803,4.67,4.75,4.58,4.75,2462239,48498176.00
20120806,4.66,4.85,4.65,4.83,2454590,48927400.00
20120807,4.83,4.96,4.81,4.83,2632158,53542652.00
20120808,4.80,4.86,4.66,4.74,2244036,44479036.00
20120809,4.72,4.96,4.68,4.91,3055636,62023508.00
20120810,4.87,4.93,4.77,4.81,2027976,40918900.00
20120813,4.78,4.88,4.73,4.74,1500463,30154962.00
20120814,4.71,4.81,4.64,4.78,1421254,28113688.00
20120815,4.75,4.78,4.60,4.61,1643603,32207432.00
20120816,4.61,4.64,4.50,4.51,1369928,26309482.00
20120817,4.52,4.56,4.44,4.51,681616,12954600.00
20120820,4.47,4.54,4.41,4.52,761059,14441653.00
20120821,4.50,4.67,4.50,4.60,1193833,23126660.00
20120822,4.60,4.62,4.53,4.57,1084783,20903458.00
20120823,4.50,4.53,4.36,4.48,3036034,56999124.00
20120824,4.44,4.48,4.12,4.34,1616584,30076942.00
20120827,4.26,4.34,4.13,4.16,1354183,24350232.00
20120828,4.15,4.27,4.14,4.24,1007635,18078264.00
20120829,4.22,4.28,4.13,4.22,1070919,19228588.00
20120830,4.20,4.26,3.92,4.10,1591740,28005404.00
20120831,4.10,4.13,4.01,4.08,878954,15291657.00
20120903,4.10,4.19,4.06,4.16,922261,16343732.00
20120904,4.17,4.26,4.15,4.22,1355044,24332804.00
20120905,4.22,4.22,4.09,4.17,815491,14516278.00
20120906,4.20,4.31,4.19,4.28,1256269,22820862.00
20120907,4.31,4.47,4.28,4.44,2378636,44172860.00
20120910,4.44,4.46,4.39,4.43,1593768,29811404.00
20120911,4.43,4.43,4.34,4.36,1229326,22823752.00
20120912,4.37,4.43,4.30,4.36,1155534,21330958.00
20120913,4.36,4.41,4.31,4.31,1058070,19564766.00
20120914,4.33,4.36,4.20,4.25,1077506,19633462.00
20120917,4.29,4.29,4.04,4.04,1121998,19840748.00
20120918,4.02,4.07,3.99,4.03,647680,11219606.00
20120919,4.04,4.08,4.01,4.04,302509,5260105.50
20120920,4.04,4.07,3.86,3.86,773791,13195905.00
20120921,3.87,3.89,3.81,3.83,893748,14892701.00
20120924,3.81,3.83,3.69,3.76,481300,7853539.00
20120925,3.79,3.83,3.73,3.73,310854,5102742.00
20120926,3.75,4.02,3.74,3.81,2394600,40189648.00
20120927,3.83,3.91,3.72,3.88,1644784,27264444.00
20120928,3.83,3.94,3.81,3.89,993258,16625711.00
20121008,3.91,3.91,3.81,3.81,807029,13484854.00
20121009,3.82,4.01,3.82,3.99,1715873,29103138.00
20121010,3.95,4.03,3.93,4.01,1145132,19630162.00
20121011,3.98,3.99,3.87,3.88,981474,16624852.00
20121012,3.89,3.94,3.82,3.88,565049,9456768.00
20121015,3.89,3.89,3.72,3.78,1196470,19583918.00
20121016,3.79,3.87,3.73,3.82,927409,15378063.00
20121017,3.83,3.92,3.80,3.91,1585319,26411854.00
20121018,3.89,3.97,3.88,3.95,1162175,19695350.00
20121019,3.95,3.98,3.90,3.92,979993,16617573.00
20121022,3.89,3.93,3.84,3.93,844390,14186005.00
20121023,3.94,4.00,3.88,3.97,1245559,21161738.00
20121024,3.94,3.99,3.89,3.92,747889,12708336.00
20121025,3.92,3.96,3.82,3.84,874420,14687402.00
20121026,3.83,3.88,3.65,3.73,1094044,17777742.00
20121029,3.75,3.77,3.67,3.69,534863,8651274.00
20121030,3.69,3.76,3.69,3.73,475178,7696225.50
20121031,3.74,3.75,3.69,3.71,357402,5783803.50
20121101,3.74,3.84,3.72,3.83,868648,14271043.00
20121102,3.83,3.98,3.79,3.91,1415652,23729864.00
20121105,3.88,3.96,3.87,3.94,1016474,17183794.00
20121106,3.94,3.94,3.76,3.84,907342,15083616.00
20121107,3.84,3.88,3.81,3.82,487732,8111240.50
20121108,3.79,3.83,3.72,3.72,586568,9611018.00
20121109,3.73,3.82,3.71,3.76,501453,8207906.00
20121112,3.79,3.81,3.74,3.80,501889,8198143.50
20121113,3.78,3.80,3.72,3.73,384251,6263038.00
20121114,3.75,3.99,3.72,3.89,1506602,25311986.00
20121115,3.85,3.92,3.82,3.87,873165,14611556.00
20121116,3.86,3.97,3.84,3.97,1575230,26683112.00
20121119,3.94,4.00,3.86,3.96,1390210,23588728.00
20121120,3.93,3.97,3.85,3.87,776886,13093631.00
20121121,3.88,4.11,3.88,4.09,1944909,33444294.00
20121122,4.06,4.16,4.01,4.10,2143290,37456420.00
20121123,4.08,4.13,4.04,4.08,1173898,20523640.00
20121126,4.07,4.08,3.97,3.99,931839,16096676.00
20121127,3.97,4.09,3.75,3.75,1486209,25143442.00
20121128,3.69,3.69,3.37,3.47,1614712,24862806.00
20121129,3.43,3.51,3.41,3.47,513792,7842938.00
20121130,3.46,3.49,3.39,3.46,439312,6685281.50
20121203,3.46,3.51,3.29,3.31,638799,9634794.00
20121204,3.32,3.39,3.21,3.32,768851,11271052.00
20121205,3.33,3.57,3.32,3.49,1026075,15680574.00
20121206,3.50,3.51,3.43,3.47,525590,8038459.00
20121207,3.47,3.60,3.44,3.56,769113,11915254.00
20121210,3.58,3.66,3.53,3.65,1179547,18619828.00
20121211,3.60,3.63,3.55,3.56,832500,13089318.00
20121212,3.55,3.62,3.53,3.62,683987,10707089.00
20121213,3.61,3.61,3.49,3.50,716643,11168677.00
20121214,3.52,3.69,3.49,3.66,1347777,21387748.00
20121217,3.67,3.74,3.64,3.66,1258715,20213816.00
20121218,3.66,3.72,3.63,3.69,1064209,17059596.00
20121219,3.69,3.69,3.65,3.68,891768,14285492.00
20121220,3.67,3.86,3.63,3.81,1972307,32405722.00
20121221,3.83,4.16,3.80,4.06,3386999,58304384.00
20121224,4.06,4.29,4.04,4.24,3431525,61275244.00
20121225,4.20,4.38,4.18,4.33,3407869,62036984.00
20121226,4.29,4.84,4.28,4.76,5056507,99388920.00
20121227,4.76,4.76,4.42,4.42,3776510,72679968.00
20121228,4.38,4.72,4.33,4.58,3468266,66326920.00
20121231,4.58,4.61,4.38,4.48,1669826,31626254.00
20130104,4.51,4.65,4.46,4.59,2044752,39272784.00
20130107,4.56,4.61,4.47,4.59,1284048,24548176.00
20130108,4.59,4.88,4.51,4.85,3304644,65128148.00
20130109,4.96,5.15,4.89,5.01,6869609,143232800.00
20130110,5.07,5.32,5.07,5.17,4581442,98490408.00
20130111,5.19,5.74,5.19,5.50,5139765,114282832.00
20130114,5.61,5.68,5.31,5.57,6365292,144253728.00
20130115,5.44,5.52,5.34,5.49,4144265,92708992.00
20130116,5.43,5.44,5.18,5.33,2635300,57780640.00
20130117,5.31,5.31,5.14,5.15,1668592,35887624.00
20130118,5.15,5.24,5.02,5.20,1506833,32150376.00
20130121,5.22,5.25,5.12,5.21,1357800,29085078.00
20130122,5.16,5.21,4.78,4.79,2124975,43871116.00
20130123,4.70,4.78,4.55,4.77,2330657,45341996.00
20130124,4.72,4.89,4.51,4.61,2599247,50976420.00
20130125,4.61,4.68,4.56,4.64,1066054,20719248.00
20130128,4.65,4.78,4.63,4.76,1640783,32479326.00
20130129,4.77,4.86,4.75,4.76,1594614,31965864.00
20130130,4.74,4.78,4.60,4.67,1644741,32257062.00
20130131,4.64,4.68,4.48,4.56,1357670,26045630.00
20130201,4.53,4.64,4.51,4.62,993285,19241772.00
20130204,4.65,4.66,4.49,4.51,1249543,23896674.00
20130205,4.44,4.63,4.43,4.60,960750,18492344.00
20130206,4.59,4.69,4.58,4.60,975288,19011286.00
20130207,4.60,4.67,4.58,4.67,857269,16698749.00
20130208,4.65,4.79,4.64,4.74,1392122,27674556.00
20130218,4.75,4.79,4.69,4.78,1215231,24168234.00
20130219,4.78,4.84,4.67,4.71,1287951,25591756.00
20130220,4.65,4.83,4.60,4.83,1727323,34112576.00
20130221,4.78,4.78,4.61,4.69,1133991,22389418.00
20130222,4.66,4.74,4.63,4.66,861749,16892910.00
20130225,4.64,4.69,4.62,4.65,488614,9544784.00
20130226,4.61,4.65,4.46,4.48,1013904,19474932.00
20130227,4.55,4.58,4.47,4.51,843606,16059743.00
20130228,4.51,4.64,4.51,4.64,1039610,20105646.00
20130301,4.63,4.72,4.60,4.71,1089709,21327210.00
20130304,4.67,4.69,4.45,4.50,864118,16633834.00
20130305,4.53,4.61,4.48,4.58,744486,14336015.00
20130306,4.58,4.71,4.58,4.69,1170510,22970052.00
20130307,4.69,4.81,4.67,4.77,1835405,36495300.00
20130308,4.79,4.81,4.64,4.64,1049943,20761348.00
20130311,4.65,4.77,4.61,4.76,1048435,20817598.00
20130312,4.77,4.78,4.45,4.57,1203226,23326168.00
20130313,4.58,4.58,4.44,4.49,665060,12599110.00
20130314,4.47,4.55,4.46,4.50,365399,6948618.00
20130315,4.54,4.55,4.41,4.51,717435,13619132.00
20130318,4.51,4.78,4.51,4.77,2408724,47454916.00
20130319,4.96,5.22,4.86,5.08,6156027,128837280.00
20130320,5.03,5.17,4.89,5.10,3762667,78933752.00
20130321,5.06,5.14,4.98,5.09,2722145,57259060.00
20130322,5.06,5.19,5.04,5.14,2623449,55817460.00
20130325,5.22,5.41,5.16,5.21,3731252,81649408.00
20130326,5.16,5.16,4.95,5.03,2368941,49525820.00
20130327,4.98,5.11,4.95,5.01,1540622,32096894.00
20130328,5.01,5.01,4.77,4.77,1676206,33810320.00
20130329,4.75,4.83,4.63,4.67,1116300,22051376.00
20130401,4.67,4.87,4.63,4.78,921168,18392788.00
20130402,4.76,4.83,4.67,4.68,668385,13294691.00
20130403,4.69,4.73,4.48,4.54,805534,15540752.00
20130408,4.47,4.63,4.36,4.61,701750,13386406.00
20130409,4.56,4.72,4.56,4.70,541699,10628712.00
20130410,4.67,4.75,4.63,4.70,610143,12005923.00
20130411,4.70,4.74,4.64,4.64,350919,6889744.50
20130412,4.65,4.70,4.54,4.56,366029,7118002.50
20130415,4.60,4.60,4.52,4.57,271256,5211640.00
20130416,4.56,4.76,4.52,4.76,1140889,22521908.00
20130417,4.80,4.80,4.68,4.76,653607,12989864.00
20130418,4.72,4.80,4.70,4.79,946208,18878428.00
20130419,4.84,5.22,4.84,5.18,3828098,80433056.00
20130422,5.31,5.31,4.86,4.99,6392859,64842504.00
20130423,4.86,5.55,4.86,5.49,18259098,198811600.00
20130424,5.36,5.81,5.31,5.67,16844995,189012896.00
20130425,5.57,5.57,5.19,5.20,9466468,102836184.00
20130426,5.09,5.23,4.88,4.92,5598247,57011444.00
20130502,4.86,4.87,4.62,4.72,4222596,40758916.00
20130503,4.71,4.88,4.71,4.80,3771934,36901672.00
20130506,4.80,4.95,4.64,4.94,5961622,57907064.00
20130507,4.88,4.94,4.81,4.89,4057645,40273388.00
20130508,4.86,4.93,4.78,4.83,3869869,38086476.00
20130509,4.83,4.87,4.67,4.72,3716602,36044240.00
20130510,4.70,4.79,4.63,4.77,2800366,27006072.00
20130513,4.74,4.79,4.71,4.75,2067272,20021392.00
20130514,4.74,4.76,4.62,4.64,2372316,22593434.00
20130515,4.64,4.70,4.63,4.69,1846742,17664320.00
20130516,4.69,4.91,4.67,4.89,5416377,53378376.00
20130517,4.91,5.03,4.84,4.94,5399393,54203464.00
20130520,4.94,5.02,4.88,5.01,4587877,46139828.00
